Generation,BestFitness,AvgFitness,Diversity
470,0.8814936177892239,0.8812459818537366,0.2397979797979798
471,0.8814936177892239,0.8808683475122935,0.41898989898989897
472,0.8814936177892239,0.881201084982331,0.2791919191919192
473,0.8814936177892239,0.8811604368984906,0.2797979797979798
474,0.8814936177892239,0.8811126043877535,0.3793939393939394
475,0.8814936177892239,0.8810645006214847,0.3787878787878788
476,0.8814936177892239,0.8812259998068848,0.29858585858585857
477,0.8814936177892239,0.8812114499477874,0.3791919191919192
478,0.8814936177892239,0.881294088866165,0.2
479,0.8814936177892239,0.8809394121701941,0.4593939393939394
480,0.8814936177892239,0.8811289999412126,0.2597979797979798
481,0.8814936177892239,0.8813300751459492,0.23959595959595958
482,0.8814936177892239,0.8810429016836561,0.3393939393939394
483,0.8814936177892239,0.8811994033512885,0.26
484,0.8814936177892239,0.8814271803349817,0.1
485,0.8814936177892239,0.8810976071948646,0.258989898989899
486,0.8814936177892239,0.8811634332683863,0.3795959595959596
487,0.8814936177892239,0.881179833700368,0.3187878787878788
