Generation,MaxFitness,AvgFitness,Diversity,TotalEnergy_J,AvgDelay_Hops,MinResidual_J
249,0.8721995648793488,0.87187555972287,0.31853198653198656,0.020688774003633337,1.6908333333333332,1.997259357216934
250,0.8721995648793488,0.8718982804728198,0.2879191919191919,0.020688774003633337,1.6908333333333332,1.997259357216934
251,0.8721995648793488,0.8718883891514355,0.28921885521885515,0.020688774003633337,1.6908333333333332,1.997259357216934
252,0.8721995648793488,0.8718789061694956,0.29974410774410776,0.020688774003633337,1.6908333333333332,1.997259357216934
253,0.8721995648793488,0.8718547744773651,0.3040269360269361,0.020688774003633337,1.6908333333333332,1.997259357216934
254,0.8721995648793488,0.8718905583650545,0.2998451178451179,0.020688774003633337,1.6908333333333332,1.997259357216934
255,0.8721995648793488,0.8718844243089918,0.31065319865319874,0.020688774003633337,1.6908333333333332,1.997259357216934
256,0.8721995648793488,0.8719001234161037,0.3138720538720538,0.020688774003633337,1.6908333333333332,1.997259357216934
257,0.8721995648793488,0.8718617716413506,0.3290909090909091,0.020688774003633337,1.6908333333333332,1.997259357216934
258,0.8721995648793488,0.8718277956006742,0.3245319865319865,0.020688774003633337,1.6908333333333332,1.997259357216934
259,0.8721995648793488,0.8718777577538194,0.31191245791245786,0.020688774003633337,1.6908333333333332,1.997259357216934
260,0.8721995648793488,0.8718566397764828,0.30992592592592594,0.020688774003633337,1.6908333333333332,1.997259357216934
261,0.8721995648793488,0.8718721117230575,0.3111515151515152,0.020688774003633337,1.6908333333333332,1.997259357216934
262,0.8721995648793488,0.8718759602318364,0.3198249158249158,0.020688774003633337,1.6908333333333332,1.997259357216934
263,0.8721995648793488,0.8718595597988059,0.31595959595959594,0.020688774003633337,1.6908333333333332,1.997259357216934
264,0.8721995648793488,0.8718849431404305,0.3012659932659932,0.020688774003633337,1.6908333333333332,1.997259357216934
265,0.8721995648793488,0.8718765337987454,0.3046195286195285,0.020688774003633337,1.6908333333333332,1.997259357216934
266,0.8721995648793488,0.8718431888173023,0.3378451178451179,0.020688774003633337,1.6908333333333332,1.997259357216934
267,0.8721995648793488,0.871878462689036,0.3191043771043771,0.020688774003633337,1.6908333333333332,1.997259357216934
268,0.8721995648793488,0.8718893491915196,0.32245791245791244,0.020688774003633337,1.6908333333333332,1.997259357216934
269,0.8721995648793488,0.8718798420646575,0.3178585858585859,0.020688774003633337,1.6908333333333332,1.997259357216934
270,0.8721995648793488,0.8718704756620161,0.3064040404040404,0.020688774003633337,1.6908333333333332,1.997259357216934
271,0.8721995648793488,0.8718842913329712,0.31127946127946143,0.020688774003633337,1.6908333333333332,1.997259357216934
272,0.8721995648793488,0.8718590435638024,0.32442424242424256,0.020688774003633337,1.6908333333333332,1.997259357216934
273,0.8721995648793488,0.871877027405533,0.2998922558922559,0.020688774003633337,1.6908333333333332,1.997259357216934
274,0.8721995648793488,0.8718769131635865,0.33112457912457915,0.020688774003633337,1.6908333333333332,1.997259357216934
275,0.8721995648793488,0.8718670193935288,0.32056565656565655,0.020688774003633337,1.6908333333333332,1.997259357216934
276,0.8721995648793488,0.8718801772094805,0.3085454545454545,0.020688774003633337,1.6908333333333332,1.997259357216934
277,0.8721995648793488,0.8718083405183139,0.34040404040404054,0.020688774003633337,1.6908333333333332,1.997259357216934
278,0.8721995648793488,0.8718132061391394,0.33247811447811443,0.020688774003633337,1.6908333333333332,1.997259357216934
279,0.8721995648793488,0.8718399439215506,0.3382558922558923,0.020688774003633337,1.6908333333333332,1.997259357216934
280,0.8721995648793488,0.8718916554167395,0.3078383838383838,0.020688774003633337,1.6908333333333332,1.997259357216934
281,0.8721995648793488,0.871879210873633,0.33573737373737367,0.020688774003633337,1.6908333333333332,1.997259357216934
282,0.8721995648793488,0.8718871178269343,0.3126262626262626,0.020688774003633337,1.6908333333333332,1.997259357216934
283,0.8721995648793488,0.8718591171001627,0.32503703703703707,0.020688774003633337,1.6908333333333332,1.997259357216934
284,0.8721995648793488,0.8718811697144295,0.299959595959596,0.020688774003633337,1.6908333333333332,1.997259357216934
285,0.8721995648793488,0.8718744409862705,0.31323905723905715,0.020688774003633337,1.6908333333333332,1.997259357216934
286,0.8721995648793488,0.8718797242342315,0.3018181818181818,0.020688774003633337,1.6908333333333332,1.997259357216934
287,0.8721995648793488,0.87187928719521,0.2992255892255892,0.020688774003633337,1.6908333333333332,1.997259357216934
288,0.8721995648793488,0.8718842822086182,0.32188552188552183,0.020688774003633337,1.6908333333333332,1.997259357216934
289,0.8721995648793488,0.8718947808807244,0.2947609427609427,0.020688774003633337,1.6908333333333332,1.997259357216934
290,0.8721995648793488,0.8718592673595645,0.3105185185185185,0.020688774003633337,1.6908333333333332,1.997259357216934
291,0.8721995648793488,0.8718549192841449,0.3124175084175084,0.020688774003633337,1.6908333333333332,1.997259357216934
292,0.8721995648793488,0.8718774749180985,0.31187878787878787,0.020688774003633337,1.6908333333333332,1.997259357216934
293,0.8721995648793488,0.8718479545419847,0.3011043771043772,0.020688774003633337,1.6908333333333332,1.997259357216934
294,0.8721995648793488,0.8718476287300975,0.33111111111111113,0.020688774003633337,1.6908333333333332,1.997259357216934
295,0.8721995648793488,0.8718553681026509,0.3271447811447812,0.020688774003633337,1.6908333333333332,1.997259357216934
296,0.8721995648793488,0.8718820046849695,0.29800673400673394,0.020688774003633337,1.6908333333333332,1.997259357216934
297,0.8721995648793488,0.8718973291978719,0.2813333333333333,0.020688774003633337,1.6908333333333332,1.997259357216934
298,0.8721995648793488,0.8718859563676881,0.2985723905723906,0.020688774003633337,1.6908333333333332,1.997259357216934
299,0.8721995648793488,0.8718508109285157,0.3258585858585859,0.020688774003633337,1.6908333333333332,1.997259357216934
300,0.8721995648793488,0.87186091119129,0.31261952861952863,0.020688774003633337,1.6908333333333332,1.997259357216934
301,0.8721995648793488,0.8719008755970699,0.2826734006734007,0.020688774003633337,1.6908333333333332,1.997259357216934
302,0.8721995648793488,0.8718768099746534,0.3,0.020688774003633337,1.6908333333333332,1.997259357216934
303,0.8721995648793488,0.8718790122834043,0.3137845117845118,0.020688774003633337,1.6908333333333332,1.997259357216934
304,0.8721995648793488,0.8718771422883412,0.3005858585858586,0.020688774003633337,1.6908333333333332,1.997259357216934
305,0.8721995648793488,0.8718498893319543,0.2966195286195286,0.020688774003633337,1.6908333333333332,1.997259357216934
306,0.8721995648793488,0.8718746714188248,0.3206262626262626,0.020688774003633337,1.6908333333333332,1.997259357216934
307,0.8721995648793488,0.8718734030307239,0.32847138047138047,0.020688774003633337,1.6908333333333332,1.997259357216934
308,0.8721995648793488,0.8718804460433416,0.32241750841750844,0.020688774003633337,1.6908333333333332,1.997259357216934
309,0.8721995648793488,0.8718333925396539,0.3258787878787878,0.020688774003633337,1.6908333333333332,1.997259357216934
310,0.8721995648793488,0.8718250409982378,0.3289764309764311,0.020688774003633337,1.6908333333333332,1.997259357216934
311,0.8721995648793488,0.8718666145642444,0.32037037037037036,0.020688774003633337,1.6908333333333332,1.997259357216934
312,0.8721995648793488,0.8718593382657162,0.32653198653198656,0.020688774003633337,1.6908333333333332,1.997259357216934
313,0.8721995648793488,0.8718781830089168,0.3013535353535353,0.020688774003633337,1.6908333333333332,1.997259357216934
314,0.8721995648793488,0.8719080974791713,0.30649158249158254,0.020688774003633337,1.6908333333333332,1.997259357216934
315,0.8721995648793488,0.8718794735874267,0.3033131313131313,0.020688774003633337,1.6908333333333332,1.997259357216934
316,0.8721995648793488,0.8718919117676445,0.31753535353535356,0.020688774003633337,1.6908333333333332,1.997259357216934
317,0.8721995648793488,0.8719002946879801,0.30674747474747477,0.020688774003633337,1.6908333333333332,1.997259357216934
318,0.8721995648793488,0.8719015669566154,0.3145521885521886,0.020688774003633337,1.6908333333333332,1.997259357216934
319,0.8721995648793488,0.8718133137778005,0.3244781144781145,0.020688774003633337,1.6908333333333332,1.997259357216934
320,0.8721995648793488,0.8718801784265041,0.2867340067340067,0.020688774003633337,1.6908333333333332,1.997259357216934
321,0.8721995648793488,0.8718530827266894,0.30318518518518517,0.020688774003633337,1.6908333333333332,1.997259357216934
322,0.8721995648793488,0.8718390139096592,0.30651851851851847,0.020688774003633337,1.6908333333333332,1.997259357216934
323,0.8721995648793488,0.871905069137903,0.30329966329966335,0.020688774003633337,1.6908333333333332,1.997259357216934
324,0.8721995648793488,0.8718672665944357,0.3079124579124579,0.020688774003633337,1.6908333333333332,1.997259357216934
325,0.8721995648793488,0.8718790706257457,0.3098989898989899,0.020688774003633337,1.6908333333333332,1.997259357216934
326,0.8721995648793488,0.8719040409869778,0.31055892255892265,0.020688774003633337,1.6908333333333332,1.997259357216934
327,0.8721995648793488,0.8718943449258013,0.2986936026936027,0.020688774003633337,1.6908333333333332,1.997259357216934
328,0.8721995648793488,0.8718669368070115,0.3151919191919192,0.020688774003633337,1.6908333333333332,1.997259357216934
329,0.8721995648793488,0.8718798691187354,0.308,0.020688774003633337,1.6908333333333332,1.997259357216934
330,0.8721995648793488,0.871889560745167,0.31508417508417513,0.020688774003633337,1.6908333333333332,1.997259357216934
331,0.8721995648793488,0.8718787037051913,0.3132121212121212,0.020688774003633337,1.6908333333333332,1.997259357216934
332,0.8721995648793488,0.8718831471427914,0.30264646464646466,0.020688774003633337,1.6908333333333332,1.997259357216934
333,0.8721995648793488,0.8718870371159892,0.29855218855218857,0.020688774003633337,1.6908333333333332,1.997259357216934
334,0.8721995648793488,0.8718768376407272,0.30995959595959593,0.020688774003633337,1.6908333333333332,1.997259357216934
335,0.8721995648793488,0.8718674450970096,0.2992794612794613,0.020688774003633337,1.6908333333333332,1.997259357216934
336,0.8721995648793488,0.8718546304194567,0.31589898989898996,0.020688774003633337,1.6908333333333332,1.997259357216934
337,0.8721995648793488,0.871879571823076,0.3005454545454545,0.020688774003633337,1.6908333333333332,1.997259357216934
338,0.8721995648793488,0.8718871349293427,0.3076835016835017,0.020688774003633337,1.6908333333333332,1.997259357216934
339,0.8721995648793488,0.8718878337185073,0.3192121212121212,0.020688774003633337,1.6908333333333332,1.997259357216934
340,0.8721995648793488,0.8718454765180292,0.31991245791245787,0.020688774003633337,1.6908333333333332,1.997259357216934
341,0.8721995648793488,0.8718831700494788,0.30591919191919187,0.020688774003633337,1.6908333333333332,1.997259357216934
342,0.8721995648793488,0.8718982598851021,0.28475420875420876,0.020688774003633337,1.6908333333333332,1.997259357216934
343,0.8721995648793488,0.8718292757895358,0.3107205387205386,0.020688774003633337,1.6908333333333332,1.997259357216934
344,0.8721995648793488,0.8718726101256571,0.3091245791245791,0.020688774003633337,1.6908333333333332,1.997259357216934
345,0.8721995648793488,0.8718246162400975,0.321023569023569,0.020688774003633337,1.6908333333333332,1.997259357216934
346,0.8721995648793488,0.8719024678930055,0.3098316498316499,0.020688774003633337,1.6908333333333332,1.997259357216934
347,0.8721995648793488,0.8718849267153136,0.2913131313131314,0.020688774003633337,1.6908333333333332,1.997259357216934
348,0.8721995648793488,0.8718968406035977,0.2846397306397306,0.020688774003633337,1.6908333333333332,1.997259357216934
349,0.8721995648793488,0.8718542101610913,0.3164579124579124,0.020688774003633337,1.6908333333333332,1.997259357216934
350,0.8721995648793488,0.8718745762627723,0.31979124579124585,0.020688774003633337,1.6908333333333332,1.997259357216934
351,0.8721995648793488,0.8718710979465684,0.3044175084175084,0.020688774003633337,1.6908333333333332,1.997259357216934
352,0.8721995648793488,0.8719047714377605,0.301946127946128,0.020688774003633337,1.6908333333333332,1.997259357216934
353,0.8721995648793488,0.8718524868152332,0.3086397306397307,0.020688774003633337,1.6908333333333332,1.997259357216934
354,0.8721995648793488,0.8718680222289801,0.32175757575757574,0.020688774003633337,1.6908333333333332,1.997259357216934
355,0.8721995648793488,0.8719099624520832,0.28395286195286196,0.020688774003633337,1.6908333333333332,1.997259357216934
356,0.8721995648793488,0.8718957923979389,0.2946127946127946,0.020688774003633337,1.6908333333333332,1.997259357216934
357,0.8721995648793488,0.8718623314269753,0.30931313131313126,0.020688774003633337,1.6908333333333332,1.997259357216934
358,0.8721995648793488,0.871861584863321,0.32896296296296307,0.020688774003633337,1.6908333333333332,1.997259357216934
359,0.8721995648793488,0.8719145249062084,0.2974074074074074,0.020688774003633337,1.6908333333333332,1.997259357216934
360,0.8721995648793488,0.8718508850688101,0.33241750841750844,0.020688774003633337,1.6908333333333332,1.997259357216934
361,0.8721995648793488,0.8718962087091967,0.31453198653198655,0.020688774003633337,1.6908333333333332,1.997259357216934
362,0.8721995648793488,0.8718889809516128,0.3065387205387205,0.020688774003633337,1.6908333333333332,1.997259357216934
363,0.8721995648793488,0.8718250313019286,0.33053198653198657,0.020688774003633337,1.6908333333333332,1.997259357216934
364,0.8721995648793488,0.8718737312039125,0.29938720538720537,0.020688774003633337,1.6908333333333332,1.997259357216934
365,0.8721995648793488,0.871848292941917,0.3317373737373738,0.020688774003633337,1.6908333333333332,1.997259357216934
366,0.8721995648793488,0.8719295881566377,0.3271043771043772,0.020688774003633337,1.6908333333333332,1.997259357216934
367,0.8721995648793488,0.8718897121159185,0.31900336700336707,0.020688774003633337,1.6908333333333332,1.997259357216934
368,0.8721995648793488,0.8718685541825886,0.31391919191919193,0.020688774003633337,1.6908333333333332,1.997259357216934
369,0.8721995648793488,0.8718849496142561,0.30453872053872055,0.020688774003633337,1.6908333333333332,1.997259357216934
370,0.8721995648793488,0.8719024954873011,0.29611447811447805,0.020688774003633337,1.6908333333333332,1.997259357216934
371,0.8721995648793488,0.8719221735614633,0.29255218855218856,0.020688774003633337,1.6908333333333332,1.997259357216934
372,0.8721995648793488,0.8718006265102937,0.3417306397306398,0.020688774003633337,1.6908333333333332,1.997259357216934
373,0.8721995648793488,0.8718820140178521,0.30387205387205385,0.020688774003633337,1.6908333333333332,1.997259357216934
374,0.8721995648793488,0.8718485456077906,0.33435016835016834,0.020688774003633337,1.6908333333333332,1.997259357216934
375,0.8721995648793488,0.8718605117431674,0.3272457912457912,0.020688774003633337,1.6908333333333332,1.997259357216934
376,0.8721995648793488,0.871877417691332,0.33092255892255895,0.020688774003633337,1.6908333333333332,1.997259357216934
377,0.8721995648793488,0.8718586372783297,0.3046397306397307,0.020688774003633337,1.6908333333333332,1.997259357216934
378,0.8721995648793488,0.8718753538319833,0.29333333333333333,0.020688774003633337,1.6908333333333332,1.997259357216934
379,0.8721995648793488,0.8718893765946348,0.3104646464646465,0.020688774003633337,1.6908333333333332,1.997259357216934
380,0.8721995648793488,0.8718886742446911,0.289959595959596,0.020688774003633337,1.6908333333333332,1.997259357216934
381,0.8721995648793488,0.8718310616532043,0.3312255892255891,0.020688774003633337,1.6908333333333332,1.997259357216934
382,0.8721995648793488,0.8719288140282118,0.2878989898989899,0.020688774003633337,1.6908333333333332,1.997259357216934
383,0.8721995648793488,0.8718597655352258,0.31038383838383843,0.020688774003633337,1.6908333333333332,1.997259357216934
384,0.8721995648793488,0.8718353081871536,0.32977104377104377,0.020688774003633337,1.6908333333333332,1.997259357216934
385,0.8721995648793488,0.8718653030641783,0.32118518518518524,0.020688774003633337,1.6908333333333332,1.997259357216934
386,0.8721995648793488,0.8718614796961134,0.3065521885521884,0.020688774003633337,1.6908333333333332,1.997259357216934
387,0.8721995648793488,0.8718569162318682,0.3165454545454545,0.020688774003633337,1.6908333333333332,1.997259357216934
388,0.8721995648793488,0.8718852549033542,0.30263973063973065,0.020688774003633337,1.6908333333333332,1.997259357216934
389,0.8721995648793488,0.871890087310265,0.30650505050505045,0.020688774003633337,1.6908333333333332,1.997259357216934
390,0.8721995648793488,0.8718585612696166,0.3057845117845117,0.020688774003633337,1.6908333333333332,1.997259357216934
391,0.8721995648793488,0.87190145280943,0.3052457912457912,0.020688774003633337,1.6908333333333332,1.997259357216934
392,0.8721995648793488,0.8718636816848968,0.3257979797979797,0.020688774003633337,1.6908333333333332,1.997259357216934
393,0.8721995648793488,0.8718536827778274,0.32045117845117843,0.020688774003633337,1.6908333333333332,1.997259357216934
394,0.8721995648793488,0.8718774808764469,0.3245185185185186,0.020688774003633337,1.6908333333333332,1.997259357216934
395,0.8721995648793488,0.8718836722357131,0.2927340067340067,0.020688774003633337,1.6908333333333332,1.997259357216934
396,0.8721995648793488,0.8718818660563473,0.2999057239057239,0.020688774003633337,1.6908333333333332,1.997259357216934
397,0.8721995648793488,0.8719056752792828,0.305925925925926,0.020688774003633337,1.6908333333333332,1.997259357216934
398,0.8721995648793488,0.8718965905873743,0.28787205387205383,0.020688774003633337,1.6908333333333332,1.997259357216934
399,0.8721995648793488,0.8718797629954275,0.2947272727272728,0.020688774003633337,1.6908333333333332,1.997259357216934
400,0.8721995648793488,0.8718805161425837,0.2832323232323233,0.020688774003633337,1.6908333333333332,1.997259357216934
401,0.8721995648793488,0.8718725949023622,0.3052659932659932,0.020688774003633337,1.6908333333333332,1.997259357216934
402,0.8721995648793488,0.8719108132059116,0.28318518518518515,0.020688774003633337,1.6908333333333332,1.997259357216934
403,0.8721995648793488,0.8718849911366792,0.3026329966329967,0.020688774003633337,1.6908333333333332,1.997259357216934
404,0.8721995648793488,0.8718778837245463,0.31242424242424244,0.020688774003633337,1.6908333333333332,1.997259357216934
405,0.8721995648793488,0.8718759888677653,0.33056565656565656,0.020688774003633337,1.6908333333333332,1.997259357216934
406,0.8721995648793488,0.8718837015715961,0.3045185185185185,0.020688774003633337,1.6908333333333332,1.997259357216934
407,0.8721995648793488,0.8718826741098452,0.31853872053872057,0.020688774003633337,1.6908333333333332,1.997259357216934
408,0.8721995648793488,0.8718539750616036,0.3218249158249157,0.020688774003633337,1.6908333333333332,1.997259357216934
409,0.8721995648793488,0.8718075866327583,0.32183838383838376,0.020688774003633337,1.6908333333333332,1.997259357216934
410,0.8721995648793488,0.8718566954734261,0.2905723905723906,0.020688774003633337,1.6908333333333332,1.997259357216934
411,0.8721995648793488,0.8719066974173619,0.3005791245791245,0.020688774003633337,1.6908333333333332,1.997259357216934
412,0.8721995648793488,0.8718856812587004,0.2878316498316498,0.020688774003633337,1.6908333333333332,1.997259357216934
413,0.8721995648793488,0.8718735365746666,0.30837037037037046,0.020688774003633337,1.6908333333333332,1.997259357216934
414,0.8721995648793488,0.8718908827282607,0.3052861952861953,0.020688774003633337,1.6908333333333332,1.997259357216934
415,0.8721995648793488,0.8718920083108012,0.31111111111111106,0.020688774003633337,1.6908333333333332,1.997259357216934
416,0.8721995648793488,0.8718666979549131,0.30606734006734004,0.020688774003633337,1.6908333333333332,1.997259357216934
417,0.8721995648793488,0.8718879587910405,0.29740740740740734,0.020688774003633337,1.6908333333333332,1.997259357216934
418,0.8721995648793488,0.8718841827985346,0.3191178451178452,0.020688774003633337,1.6908333333333332,1.997259357216934
419,0.8721995648793488,0.8718875358436614,0.31178451178451183,0.020688774003633337,1.6908333333333332,1.997259357216934
420,0.8721995648793488,0.8719135134238347,0.3045925925925926,0.020688774003633337,1.6908333333333332,1.997259357216934
421,0.8721995648793488,0.871902769046489,0.3131515151515151,0.020688774003633337,1.6908333333333332,1.997259357216934
422,0.8721995648793488,0.871850713601972,0.31593939393939385,0.020688774003633337,1.6908333333333332,1.997259357216934
423,0.8721995648793488,0.871860841185778,0.31709764309764316,0.020688774003633337,1.6908333333333332,1.997259357216934
424,0.8721995648793488,0.871872426434385,0.3132390572390573,0.020688774003633337,1.6908333333333332,1.997259357216934
425,0.8721995648793488,0.8718323774137622,0.32909764309764306,0.020688774003633337,1.6908333333333332,1.997259357216934
426,0.8721995648793488,0.8718939297962188,0.3093131313131312,0.020688774003633337,1.6908333333333332,1.997259357216934
427,0.8721995648793488,0.8718646642287788,0.30924579124579127,0.020688774003633337,1.6908333333333332,1.997259357216934
428,0.8721995648793488,0.8718914147268289,0.3244175084175084,0.020688774003633337,1.6908333333333332,1.997259357216934
429,0.8721995648793488,0.8718702445176973,0.31715151515151513,0.020688774003633337,1.6908333333333332,1.997259357216934
430,0.8721995648793488,0.8718371148749476,0.3172592592592592,0.020688774003633337,1.6908333333333332,1.997259357216934
431,0.8721995648793488,0.8718830564036332,0.3264983164983165,0.020688774003633337,1.6908333333333332,1.997259357216934
432,0.8721995648793488,0.8719030293073083,0.2828013468013467,0.020688774003633337,1.6908333333333332,1.997259357216934
433,0.8721995648793488,0.8718738277000511,0.3038653198653199,0.020688774003633337,1.6908333333333332,1.997259357216934
434,0.8721995648793488,0.8718602478124134,0.32531313131313133,0.020688774003633337,1.6908333333333332,1.997259357216934
435,0.8721995648793488,0.8718771488354123,0.32581144781144783,0.020688774003633337,1.6908333333333332,1.997259357216934
436,0.8721995648793488,0.8718942394677388,0.30393265993265994,0.020688774003633337,1.6908333333333332,1.997259357216934
437,0.8721995648793488,0.8718846611660553,0.3052525252525253,0.020688774003633337,1.6908333333333332,1.997259357216934
438,0.8721995648793488,0.8719027047202765,0.28475420875420876,0.020688774003633337,1.6908333333333332,1.997259357216934
439,0.8721995648793488,0.8718927299351845,0.30784511784511787,0.020688774003633337,1.6908333333333332,1.997259357216934
440,0.8721995648793488,0.8718327515475548,0.31656565656565655,0.020688774003633337,1.6908333333333332,1.997259357216934
441,0.8721995648793488,0.8718763692956009,0.2998855218855219,0.020688774003633337,1.6908333333333332,1.997259357216934
442,0.8721995648793488,0.8718756041605147,0.28338047138047134,0.020688774003633337,1.6908333333333332,1.997259357216934
443,0.8721995648793488,0.8718387822018996,0.3389831649831649,0.020688774003633337,1.6908333333333332,1.997259357216934
444,0.8721995648793488,0.8718726679615406,0.3138249158249158,0.020688774003633337,1.6908333333333332,1.997259357216934
445,0.8721995648793488,0.8718468003054703,0.30387205387205396,0.020688774003633337,1.6908333333333332,1.997259357216934
446,0.8721995648793488,0.8718632392409761,0.30450505050505056,0.020688774003633337,1.6908333333333332,1.997259357216934
447,0.8721995648793488,0.871861311691302,0.3164040404040404,0.020688774003633337,1.6908333333333332,1.997259357216934
448,0.8721995648793488,0.8719045924763577,0.2992255892255893,0.020688774003633337,1.6908333333333332,1.997259357216934
449,0.8721995648793488,0.8719244032757716,0.2846734006734007,0.020688774003633337,1.6908333333333332,1.997259357216934
450,0.8721995648793488,0.8718500300843708,0.3277912457912458,0.020688774003633337,1.6908333333333332,1.997259357216934
451,0.8721995648793488,0.8719062142126356,0.3006868686868687,0.020688774003633337,1.6908333333333332,1.997259357216934
452,0.8721995648793488,0.8718575071858689,0.3105454545454546,0.020688774003633337,1.6908333333333332,1.997259357216934
453,0.8721995648793488,0.871881173506607,0.3026060606060606,0.020688774003633337,1.6908333333333332,1.997259357216934
454,0.8721995648793488,0.8719179771120351,0.2992255892255892,0.020688774003633337,1.6908333333333332,1.997259357216934
455,0.8721995648793488,0.8719065074344232,0.3071784511784512,0.020688774003633337,1.6908333333333332,1.997259357216934
456,0.8721995648793488,0.8718991593352038,0.30643771043771045,0.020688774003633337,1.6908333333333332,1.997259357216934
457,0.8721995648793488,0.87184272830908,0.33509090909090916,0.020688774003633337,1.6908333333333332,1.997259357216934
458,0.8721995648793488,0.8718800060627595,0.32854545454545464,0.020688774003633337,1.6908333333333332,1.997259357216934
459,0.8721995648793488,0.8719002638380188,0.3038518518518519,0.020688774003633337,1.6908333333333332,1.997259357216934
460,0.8721995648793488,0.8718666160137498,0.3152592592592593,0.020688774003633337,1.6908333333333332,1.997259357216934
461,0.8721995648793488,0.871853717152586,0.3117575757575757,0.020688774003633337,1.6908333333333332,1.997259357216934
462,0.8721995648793488,0.8718599500268831,0.3033872053872055,0.020688774003633337,1.6908333333333332,1.997259357216934
463,0.8721995648793488,0.8718836703853176,0.3098181818181819,0.020688774003633337,1.6908333333333332,1.997259357216934
464,0.8721995648793488,0.8718755782272789,0.2932929292929292,0.020688774003633337,1.6908333333333332,1.997259357216934
465,0.8721995648793488,0.8718730439385501,0.30653198653198654,0.020688774003633337,1.6908333333333332,1.997259357216934
466,0.8721995648793488,0.8718557306731459,0.3351649831649831,0.020688774003633337,1.6908333333333332,1.997259357216934
467,0.8721995648793488,0.8718729303819032,0.3098585858585859,0.020688774003633337,1.6908333333333332,1.997259357216934
468,0.8721995648793488,0.8718784993911158,0.321037037037037,0.020688774003633337,1.6908333333333332,1.997259357216934
469,0.8721995648793488,0.8718625375496444,0.33257912457912453,0.020688774003633337,1.6908333333333332,1.997259357216934
470,0.8721995648793488,0.8718717354364396,0.30646464646464644,0.020688774003633337,1.6908333333333332,1.997259357216934
471,0.8721995648793488,0.8718567168548955,0.32926599326599326,0.020688774003633337,1.6908333333333332,1.997259357216934
472,0.8721995648793488,0.8718648632267939,0.31787205387205386,0.020688774003633337,1.6908333333333332,1.997259357216934
473,0.8721995648793488,0.8718922800766635,0.3025656565656566,0.020688774003633337,1.6908333333333332,1.997259357216934
474,0.8721995648793488,0.8718882186639063,0.29668686868686867,0.020688774003633337,1.6908333333333332,1.997259357216934
475,0.8721995648793488,0.8718851355897409,0.3051313131313131,0.020688774003633337,1.6908333333333332,1.997259357216934
476,0.8721995648793488,0.8718880760473479,0.31046464646464644,0.020688774003633337,1.6908333333333332,1.997259357216934
477,0.8721995648793488,0.8718967129006965,0.30780471380471386,0.020688774003633337,1.6908333333333332,1.997259357216934
478,0.8721995648793488,0.8718839033041296,0.30053872053872055,0.020688774003633337,1.6908333333333332,1.997259357216934
479,0.8721995648793488,0.871876590348925,0.3065521885521886,0.020688774003633337,1.6908333333333332,1.997259357216934
480,0.8721995648793488,0.8718964883335146,0.30271380471380477,0.020688774003633337,1.6908333333333332,1.997259357216934
481,0.8721995648793488,0.8719143657946746,0.29593265993265994,0.020688774003633337,1.6908333333333332,1.997259357216934
482,0.8721995648793488,0.8718542415856151,0.31727272727272726,0.020688774003633337,1.6908333333333332,1.997259357216934
483,0.8721995648793488,0.8718410894957743,0.35489562289562293,0.020688774003633337,1.6908333333333332,1.997259357216934
484,0.8721995648793488,0.8718955464746566,0.2931515151515151,0.020688774003633337,1.6908333333333332,1.997259357216934
485,0.8721995648793488,0.8718795377814138,0.29917845117845115,0.020688774003633337,1.6908333333333332,1.997259357216934
486,0.8721995648793488,0.8718733770628163,0.31853198653198656,0.020688774003633337,1.6908333333333332,1.997259357216934
487,0.8721995648793488,0.871843622886028,0.31907070707070706,0.020688774003633337,1.6908333333333332,1.997259357216934
488,0.8721995648793488,0.8718827419285157,0.30993265993266,0.020688774003633337,1.6908333333333332,1.997259357216934
489,0.8721995648793488,0.8718895438314493,0.30869360269360263,0.020688774003633337,1.6908333333333332,1.997259357216934
490,0.8721995648793488,0.8718704817819184,0.30458585858585857,0.020688774003633337,1.6908333333333332,1.997259357216934
491,0.8721995648793488,0.8718566431486638,0.31062626262626264,0.020688774003633337,1.6908333333333332,1.997259357216934
492,0.8721995648793488,0.8718835502059358,0.3106734006734007,0.020688774003633337,1.6908333333333332,1.997259357216934
493,0.8721995648793488,0.8718813265172826,0.29663973063973065,0.020688774003633337,1.6908333333333332,1.997259357216934
494,0.8721995648793488,0.8718614278219259,0.3224309764309764,0.020688774003633337,1.6908333333333332,1.997259357216934
495,0.8721995648793488,0.8718761851119068,0.298,0.020688774003633337,1.6908333333333332,1.997259357216934
496,0.8721995648793488,0.8718594717526814,0.3159326599326599,0.020688774003633337,1.6908333333333332,1.997259357216934
497,0.8721995648793488,0.8719039418965546,0.3066195286195287,0.020688774003633337,1.6908333333333332,1.997259357216934
498,0.8721995648793488,0.8718321379897765,0.34693602693602693,0.020688774003633337,1.6908333333333332,1.997259357216934
499,0.8721995648793488,0.8718726157522195,0.30978451178451183,0.020688774003633337,1.6908333333333332,1.997259357216934
